id	text	HS	TR	AG
7053	nc0s000 nc0s000 nc0s000 nc0s000 aq0000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7054	nc0s000	0	0	0
7055	aq0000 fd np00000 np00000 np00000 np00000 va00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7056	nc0s000 nc0s000 aq0000 np00000 np00000 np00000 np00000 nc00000 np00000 np00000 fh np00000 np00000 nc0s000 np00000 vmsp000 vmis000 word np00000 np00000	0	0	0
7057	aq0000 fd fz fd nc0s000 z0 np00000 np00000 vmip000 np00000 np00000 aq0000 nc0s000 rg nc0s000 i	0	0	0
7058	aq0000 fd nc0p000 aq0000	0	0	0
7059	vmip000	0	0	0
7060	aq0000 fd np00000 np00000 np00000 np00000 vmsp000 word np00000 np00000	0	0	0
7061	np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 vmn0000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7062	nc0s000 np00000 aq0000 np00000 np00000 np00000 aq0000	0	0	0
7063	np00000 np00000 fh np00000 np00000 np00000 sp000 np00000 aq0000 nc0s000	0	0	0
7064	nc0s000 nc0s000 aq0000 sp000 vmn0000 nc00000	0	0	0
7065	aq0000 fd np00000 np00000 np00000 nc0s000 fh vmn0000 np00000 nc0s000 np00000 np00000 np00000 np00000 nc0p000 sp000 z0 zu np00000 np00000 np00000 np00000 fh np00000 np00000 nc00000 word	0	0	0
7066	nc0s000 fd nc0s000 fd fz fd i nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fh np00000	0	0	0
7067	aq0000 fd np00000 nc0n000 nc0s000 aq0000 np00000 cc sp000 np00000	0	0	0
7068	np00000 np00000 np00000 nc0s000 np00000 nc0s000 nc0s000 np00000 np00000 np00000 vmip000 np00000 np00000	0	0	0
7069	aq0000 fd	0	0	0
7070	aq0000 fd np00000 nc0n000 nc0s000 np00000 np00000 np00000	0	0	0
7071	np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0s000 vm00000 di0000 nc0s000	0	0	0
7072	np00000 z0 zm aq0000 dn0000 zm nc0s000 cc vmip000 nc0s000 np00000 sp000 dn0000 nc0s000	0	0	0
7073	nc0s000 aq0000 pd000000 aq0000 nc0s000 vmip000 da0000 pr000000 vmis000 vsis000 nc0s000 np00000 cc vmip000 nc0s000 np00000 sp000 np00000 aq0000 nc0s000	0	0	0
7074	nc0s000	0	0	0
7075	i vmip000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmn0000 nc0s000	0	0	0
7076	np00000 np00000 np00000 np00000	0	0	0
7077	sp000 pt000000 pd000000 vmip000 sp000 nc00000 rg aq0000 np00000 np00000 np00000 va00000 vmn0000 vmn0000 nc0s000 pp000000 aq0000 nc0p000 np00000 np00000 np00000	0	0	0
7078	np00000 vm00000 np00000 np00000 np00000	0	0	0
7079	pd000000 vmip000 np00000 np00000 nc0s000 nc0s000 np00000 vmn0000 nc0p000 aq0000 rg	0	0	0
7080	np00000 np00000 np00000 np00000 vmip000 vmn0000 vsii000 nc0s000 np00000 fh np00000 np00000 np00000	0	0	0
7081	vmm0000 sp000 nc0s000 np00000 np00000	0	0	0
7082	np00000 nc0n000 np00000 vmip000 rg aq0000 fh np00000 fh np00000 np00000 np00000 pp000000 vmis000 np00000 np00000	0	0	0
7083	np00000 np00000 np00000	0	0	0
7084	vmm0000 np00000 vmip000 fit	0	0	0
7085	nc0p000 np00000 np00000 np00000 nc0p000 aq0000 cc nc0s000 nc0s000 cc nc0s000 np00000 nc0s000 nc0s000 np00000 np00000	0	0	0
7086	np00000 pp000000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fh np00000 fh np00000 np00000	0	0	0
7087	np00000 vmsp000 rg vmp0000 np00000 cc nc0s000 word nc0p000 aq0000 vmn0000 nc0s000 np00000 z0 nc0p000 np00000 np00000 np00000 nc00000 aq0000 np00000	0	0	0
7088	np00000 np00000 np00000 np00000 np00000 np00000 aq0000 vm00000 sp000 np00000	0	0	0
7089	np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7090	np00000 nc0s000 vsis000 pd000000 np00000	0	0	0
7091	vaif000 nc0n000	0	0	0
7092	np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7093	vmis000 np00000 np00000 vmsp000 vmn0000 np00000 nc0s000 cc vmip000 nc0s000 np00000 np00000	0	0	0
7094	np00000 np00000 np00000 aq0000 vmis000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmic000 vsis000 np00000 np00000	0	0	0
7095	np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 nc0p000 np00000 vmsp000 nc0s000 np00000	0	0	0
7096	vmis000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7097	i rg vmn0000 np00000 w z0 np00000 np00000 np00000 np00000 np00000 np00000 aq0000	0	0	0
7098	np00000 np00000 np00000 np00000 np00000 nc00000 np00000 np00000 aq0000 np00000 np00000 sp000 nc0s000 np00000 nc0s000 nc0s000 np00000	0	0	0
7099	nc0s000 np00000 nc0s000 cc nc0s000 np00000 fh np00000 np00000 np00000	0	0	0
7100	sp000 vmn0000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 vm00000 nc0s000 np00000 np00000 np00000 np00000 np00000	0	0	0
7101	pn000000 sp000 pr000000 sp000 nc0s000 np00000 nc0s000 vmip000 np00000 np00000 np00000 np00000 np00000	0	0	0
7102	nc0s000 vmip000 nc0p000 aq0000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000	0	0	0
7103	rg np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 np00000 np00000	0	0	0
7104	np00000 np00000 nc0s000 np00000 vmn0000 np00000 np00000 np00000 np00000	0	0	0
7105	np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 nc0p000 vmip000 fat	0	0	0
7106	vmsp000 nc0s000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 nc0s000 np00000	0	0	0
7107	np00000 np00000 np00000 nc00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000	0	0	0
7108	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 aq0000 np00000 np00000	0	0	0
7109	np00000 np00000 nc0s000 np00000 np00000 np00000 vmsp000 da0000 np00000 np00000	0	0	0
7110	np00000 vmsp000 nc0s000 aq0000 vmn0000 nc0s000 np00000 np00000 np00000	0	0	0
7111	np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7112	np00000 np00000 np00000 np00000 fp np00000 np00000 np00000 nc0p000 rg	0	0	0
7113	vmip000 da0000 nc0s000 word np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7114	np00000 np00000 np00000 fc nc0s000 np00000 np00000 aq0000 nc00000 nc00000 np00000 np00000	0	0	0
7115	np00000 np00000 aq0000 di0000 nc0s000 vmn0000 nc0s000 nc0s000 nc0s000 nc0s000 aq0000 np00000 np00000 vmip000 sp000 zm np00000	0	0	0
7116	np00000 np00000 np00000 np00000 np00000 np00000 z0 vmm0000 word nc0p000 aq0000 np00000 np00000	0	0	0
7117	nc0s000 nc0s000 nc0s000 np00000 np00000 sp000 np00000 nc00000 np00000 pd000000 vmip000 sp000 nc0s000 nc0s000	0	0	0
7118	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 fh vmn0000 np00000 nc0s000 np00000 aq0000 nc0s000 np00000 np00000 np00000 np00000 vm00000 di0000 np00000 rg vmn0000	0	0	0
7119	np00000 np00000 np00000 nc0s000 pp000000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0s000 aq0000 np00000 vmsp000 nc0s000 vmsp000	0	0	0
7120	nc0n000 vmip000 vaip000 fh np00000 vmip000 sp000 np00000 np00000 np00000	0	0	0
7121	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000	0	0	0
7122	np00000 np00000 np00000 np00000 nc0s000 aq0000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 nc0n000 np00000 np00000 np00000 np00000 np00000 vmsp000 aq0000 np00000 np00000 np00000	0	0	0
7123	nc0n000 vmn0000 vmm0000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7124	pp000000 np00000 vmsp000 aq0000 nc0s000 np00000 np00000	0	0	0
7125	dd0000 np00000 np00000 np00000	0	0	0
7126	np00000 np00000 np00000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7127	nc0s000 nc0s000 sp000 aq0000 nc0s000	0	0	0
7128	aq0000 fd nc0s000 aq0000 nc0s000 sp000 vmn0000 nc0s000 aq0000 sp000 nc0s000 np00000 nc0s000 fh np00000 fh np00000 np00000 vmip000 np00000	0	0	0
7129	np00000 np00000 np00000 np00000 vaip000 fh rg vmip000 nc0s000 aq0000 aq0000 np00000 aq0000 np00000 np00000 np00000 nc0s000 np00000 nc0s000 np00000 vmsp000 da0000 nc0s000	0	0	0
7130	np00000 np00000 vmsp000 nc00000 nc0p000 nc0s000 aq0000 np00000	0	0	0
7131	vaic000 vmp0000 fh np00000 fh np00000 np00000 aq0000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 dn0000 nc00000 word cc z0	0	0	0
7132	np00000 vmsp000 nc0p000 aq0000 np00000 np00000 np00000 np00000 np00000	0	0	0
7133	sp000 nc0s000 aq0000 fh nc0s000 fh aq0000 nc0s000 cc fx nc0s000 cc nc0s000 vmsp000 i vmip000 nc00000 aq0000 nc0s000 nc0s000 np00000	0	0	0
7134	np00000 np00000 nc0n000 aq0000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7135	np00000 np00000 np00000 np00000 np00000 np00000 vmis000 np00000 np00000 np00000	0	0	0
7136	np00000 np00000 np00000 np00000 np00000 np00000 fh nc00000 fh aq0000 da0000 np00000 aq0000	0	0	0
7137	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7138	np00000 nc0n000 np00000 np00000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7139	vmm0000 pp000000 vmip000 nc0s000 aq0000 aq0000 vm00000 aq0000 np00000 vmn0000 nc0s000 pp000000 vmip000 vm00000 aq0000 fh np00000 fh np00000 nc0s000 np00000 np00000 np00000 vmip000 np00000 aq0000	0	0	0
7140	vmip000	0	0	0
7141	nc0n000 np00000 vaip000 fh np00000 vmip000 fh np00000 np00000 np00000 np00000 np00000	0	0	0
7142	nc0s000 fd word i np00000	0	0	0
7143	np00000 np00000 sp000 nc0s000 np00000 np00000 np00000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmip000 nc0s000 sp000 nc0s000 nc0s000	0	0	0
7144	np00000 np00000 np00000 nc00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7145	np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 z0 nc00000 aq0000 fh nc0s000 fh aq0000 vmn0000 nc0p000 aq0000 np00000	0	0	0
7146	vmm0000 vsm0000 vm00000 np00000 np00000 np00000 np00000 nc0s000 np00000 vmsp000 np00000 np00000 vmn0000 np00000 aq0000	0	0	0
7147	np00000 np00000 np00000 nc0s000 np00000 np00000 np00000	0	0	0
7148	np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 aq0000 aq0000 vmn0000 vmn0000 np00000	0	0	0
7149	np00000 np00000 np00000 nc00000 nc0p000 np00000 np00000 z0 vmis000 word nc0s000 aq0000	0	0	0
7150	np00000 nc0n000 np00000 aq0000 aq0000 np00000 np00000 aq0000 np00000 np00000 nc0s000 np00000	0	0	0
7151	np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 sp000 nc0s000	0	0	0
7152	vmm0000 nc0s000 aq0000 np00000 pp000000	0	0	0
7153	np00000 np00000 np00000 np00000 np00000 np00000 z0 zm pp000000	0	0	0
7154	vmm0000 pp000000 vaip000 fh rg vmip000 nc0s000	0	0	0
7155	np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7156	np00000 np00000 np00000 np00000 np00000 fh np00000 np00000 np00000 fh np00000 sp000 nc0s000 word np00000 fx np00000 np00000 rg aq0000 vsip000 np00000 np00000 np00000 np00000 aq0000 aq0000 np00000	0	0	0
7157	np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 vaip000 fh rg vmip000 sp000 np00000 np00000 vmsp000 nc0s000 sp000 np00000	0	0	0
7158	np00000 np00000 np00000 aq0000 nc0s000 cc nc0p000 aq0000 aq0000	0	0	0
7159	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 nc0p000 np00000	0	0	0
7160	np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000	0	0	0
7161	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 np00000	0	0	0
7162	vaic000 word aq0000 nc0s000 vmis000 np00000 np00000 np00000 np00000 np00000 rg np00000 np00000 np00000 np00000	0	0	0
7163	np00000 z0 nc0s000 nc0s000 z0	0	0	0
7164	np00000 np00000 np00000	0	0	0
7165	np00000 np00000 np00000 sp000 vmn0000 nc0s000 cc nc0s000 sp000 nc0p000 aq0000 aq0000	0	0	0
7166	np00000 rg vaip000 vmp0000 np00000	0	0	0
7167	np00000 np00000 aq0000 np00000 np00000 np00000 np00000	0	0	0
7168	np00000 np00000 np00000 aq0000 np00000	0	0	0
7169	np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7170	np00000 np00000 vm00000 vmn0000 nc0s000 aq0000 sp000 nc0s000 vm00000 di0000 nc0s000 rg np00000 z0	0	0	0
7171	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 aq0000 nc0s000 np00000 np00000 np00000 np00000 np00000 sp000 nc0s000 nc0s000 nc0s000 aq0000 pd000000 np00000	0	0	0
7172	vmm0000 pp000000 vaip000 fh rg vmip000 nc0s000 aq0000 nc0p000 np00000	0	0	0
7173	np00000 np00000 aq0000 aq0000 np00000 np00000	0	0	0
7174	np00000 np00000 np00000 np00000 np00000 rg aq0000 np00000 np00000 vmg0000 nc0s000 vm00000 np00000 np00000 nc0s000 np00000	0	0	0
7175	aq0000 fd np00000 np00000 nc00000 aq0000 vmis000 nc0p000 aq0000 vsip000 aq0000 nc0s000 vmn0000 np00000 nc00000 nc0n000 nc00000 aq0000 vmn0000 np00000 sp000 np00000 np00000	0	0	0
7176	nc0n000 fd nc00000 i np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 aq0000 np00000 np00000 vmn0000 np00000 np00000	0	0	0
7177	aq0000 fd np00000 np00000 sp000 nc0s000 np00000 np00000 nc0p000 rg np00000 vmis000 word aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7178	np00000 np00000 np00000 np00000 np00000 np00000 aq0000 sp000 nc0s000 cc i nc0p000 nc0n000 nc0s000 nc0n000 nc0s000 cc nc0p000 aq0000 np00000	0	0	0
7179	z0 nc0s000 fz dn0000 nc0s000 aq0000 vmn0000	0	0	0
7180	np00000 nc0s000 np00000 np00000 np00000 vmis000 nc0s000 nc0n000	0	0	0
7181	np00000 np00000 nc0p000 rg vmsp000 nc0s000 nc0s000 sp000 np00000	0	0	0
7182	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7183	np00000 np00000 np00000 np00000 vmis000 nc0s000 rg word aq0000 vm00000 di0000 nc0s000 aq0000 nc0s000 aq0000 vmsp000 nc0s000 sp000 nc0s000 sp000 nc0s000	0	0	0
7184	np00000 vm00000 di0000 rg nc0s000 np00000 np00000 sp000 vmn0000 np00000 pn000000 cc vmn0000 nc0s000 np00000 np00000 np00000	0	0	0
7185	np00000 np00000 nc0n000 nc0s000 aq0000 nc0s000 np00000 np00000 aq0000 nc0s000 vaip000 nc0s000 aq0000 np00000 np00000	0	0	0
7186	np00000 np00000 nc0s000 np00000 nc0s000 np00000 np00000 fh np00000 np00000 aq0000 nc0s000 pp000000 aq0000	0	0	0
7187	np00000 np00000 np00000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000	0	0	0
7188	nc0s000 fh nc0s000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7189	np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 nc0s000	0	0	0
7190	np00000 np00000 np00000 np00000 np00000 aq0000 sp000 nc0s000 nc0s000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 sp000 nc0s000 aq0000 np00000 vmis000 np00000 np00000 sp000 np00000 np00000	0	0	0
7191	vaic000 nc0s000 nc0s000 vmis000 nc0s000 sp000 nc0s000 pp000000	0	0	0
7192	pp000000 vmm0000 nc0s000 vm00000 sp000 np00000 np00000 nc0p000 vmn0000 nc0s000 np00000	0	0	0
7193	np00000 vmsp000 nc0s000 vmn0000 vm00000 np00000 rg vmis000 np00000 vm00000	0	0	0
7194	aq0000 fd nc0s000 nc0s000 np00000	0	0	0
7195	vsm0000 np00000 np00000 np00000 np00000	0	0	0
7196	np00000 np00000 sp000 nc0s000 np00000 nc0s000 np00000 da0000 np00000 np00000 np00000	0	0	0
7197	vmis000 nc0s000 pr000000 nc0n000 aq0000 vm00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7198	np00000 np00000 aq0000 np00000 np00000 np00000 np00000 vaip000 fh np00000 vmip000 np00000 np00000 np00000 vmn0000 nc0p000 nc0n000	0	0	0
7199	np00000 np00000 np00000 np00000 vmip000 pp000000 np00000 np00000 np00000 np00000 np00000 aq0000 vmn0000 nc0s000 pp000000 aq0000 nc0s000 cc nc0s000 np00000	0	0	0
7200	vmm0000 pp000000 vsip000 aq0000 sp000 np00000 nc0s000 cc nc0s000 vsm0000 vm00000 aq0000 fh np00000 fh np00000 nc0s000	0	0	0
7201	pp000000 vmis000 np00000 np00000 np00000 aq0000 nc0s000 cc nc0s000 np00000 fh np00000 np00000 aq0000 vmn0000 vsis000 vmn0000 np00000 np00000 np00000 np00000 np00000	0	0	0
7202	np00000 np00000 nc0s000 cc nc0s000 vaip000 vsis000 nc0s000 np00000 vsis000 vmsp000 aq0000 np00000 nc0s000 cc da0000 aq0000 np00000 sp000 np00000	0	0	0
7203	np00000 np00000 np00000 np00000 np00000 vmn0000 aq0000 i nc0p000	0	0	0
7204	np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000	0	0	0
7205	np00000 np00000 np00000 aq0000 np00000 np00000 nc0s000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 nc0n000 np00000	0	0	0
7206	i np00000 np00000 np00000 np00000 np00000 aq0000 nc0s000 vmn0000 vmsp000 word nc0s000 aq0000 vmip000 van0000	0	0	0
7207	np00000 nc00000 np00000 np00000 aq0000 aq0000 fh nc0s000 fh aq0000 sp000 nc0s000 aq0000 vmip000 np00000 nc0n000 aq0000 vmn0000 nc0s000 aq0000 fh np00000 fh np00000 np00000 vmip000 np00000	0	0	0
7208	pp000000 vmip000 nc00000 rg np00000 nc00000 cc nc00000 np00000 np00000 np00000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 z0	0	0	0
7209	np00000 np00000 nc0n000 nc0s000 aq0000 np00000 nc0s000 np00000 np00000	0	0	0
7210	np00000 np00000	0	0	0
7211	vmm0000 nc0s000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000	0	0	0
7212	vmm0000 nc0s000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000 vmis000 aq0000 fh np00000 fh np00000 np00000	0	0	0
7213	np00000 np00000 np00000 np00000 vmip000 nc0s000 nc0s000 nc0s000 nc0s000 vmsp000 vmsp000 nc0s000 aq0000 aq0000 np00000 np00000	0	0	0
7214	np00000 np00000 np00000 aq0000 word vaip000 fh rg vmip000 nc0s000 nc0s000 nc0s000 nc0s000 vmsp000 nc0s000 nc0s000 aq0000 vmis000 np00000 np00000 np00000	0	0	0
7215	np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 nc0s000 aq0000	0	0	0
7216	aq0000 fd np00000 np00000 np00000 np00000 np00000 np00000 sp000 vmn0000 vmn0000	0	0	0
7217	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7218	vmm0000 vsm0000 vm00000 di0000 aq0000 nc0s000 np00000 np00000 z0 nc0p000 cc nc0s000 vsip000 np00000 nc0s000 np00000	0	0	0
7219	nc0s000 aq0000 np00000 np00000 np00000 nc0s000 vmsp000 np00000 word vaip000 fh rg vmip000 nc0s000 aq0000 sp000 nc0s000 np00000	0	0	0
7220	np00000 vmsp000 aq0000 nc0s000 cc nc0s000	0	0	0
7221	np00000 np00000 aq0000 aq0000 np00000 np00000	0	0	0
7222	pd000000 vmip000 da0000 nc0s000 nc0s000 np00000 vmis000 np00000 np00000	0	0	0
7223	np00000 np00000 np00000	0	0	0
7224	i np00000 nc0p000 aq0000 vmn0000 np00000 np00000 np00000 nc0s000 nc0s000 nc0s000 vmip000 nc0s000 np00000 np00000 np00000 fh np00000 nc0p000 aq0000 aq0000 nc0s000 np00000 np00000	0	0	0
7225	np00000 vmsp000 vaip000 fh np00000 vmip000 nc0s000 vmis000 nc0s000 vmn0000 vsii000 nc0s000	0	0	0
7226	i np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7227	vmm0000 pp000000 vsis000 da0000 np00000 np00000	0	0	0
7228	np00000 np00000 np00000 np00000 np00000 np00000 dn0000 np00000 np00000 aq0000 pp000000 aq0000	0	0	0
7229	np00000 np00000 np00000 np00000 vmsp000 vmn0000 nc0s000 aq0000 nc0s000 sp000 nc0s000 aq0000 aq0000 z0 np00000 nc0s000 np00000 aq0000	0	0	0
7230	np00000 nc0s000 vmip000 np00000 np00000 vmsp000 vmsi000 nc0s000 np00000	0	0	0
7231	np00000 vsis000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000	0	0	0
7232	pp000000 vmis000 nc0s000 np00000	0	0	0
7233	np00000 np00000 z0	0	0	0
7234	np00000 np00000 np00000 np00000 np00000	0	0	0
7235	va00000 vmn0000 nc0s000 aq0000 np00000 np00000 np00000	0	0	0
7236	np00000 np00000 np00000 np00000 np00000 sp000 nc0s000 cc rg np00000 np00000 np00000 aq0000 np00000 np00000 vmip000 np00000 np00000 cc aq0000 nc0p000 np00000 nc0n000 aq0000	0	0	0
7237	np00000 np00000 nc0s000 nc0s000 vmip000 nc0s000 vmip000 sp000 nc0s000 aq0000	0	0	0
7238	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmis000 np00000 np00000	0	0	0
7239	np00000 np00000 np00000 np00000 z0 cc nc0s000 fh np00000 fh np00000 nc0s000 np00000 np00000 nc0s000	0	0	0
7240	np00000 nc00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vaip000 fh rg vmip000 vmn0000 nc0s000 aq0000	0	0	0
7241	np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 vmg0000 nc0s000	0	0	0
7242	np00000 np00000 np00000 np00000 np00000 np00000 aq0000 vmm0000 np00000 np00000 np00000 np00000	0	0	0
7243	np00000 np00000 np00000 np00000 np00000 np00000 vmn0000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7244	np00000 np00000 np00000 aq0000 sp000 np00000 np00000 np00000 aq0000 nc0s000 aq0000 vmis000 vmn0000 aq0000	0	0	0
7245	np00000 np00000 np00000 aq0000 sp000 np00000 np00000 np00000 np00000 nc0p000 aq0000 sp000 aq0000 da0000 nc0s000	0	0	0
7246	np00000 nc0s000 np00000 vsis000 sp000 nc0s000 word nc0p000 vmn0000 pd000000	0	0	0
7247	np00000 np00000 np00000 np00000 np00000 sp000 nc0s000 np00000 nc0s000 np00000 nc0s000 np00000 np00000 sp000 np00000	0	0	0
7248	np00000 np00000 np00000 aq0000 nc0p000 np00000 rg zm	0	0	0
7249	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7250	vmm0000 nc0s000 np00000 np00000 vmip000 np00000	0	0	0
7251	np00000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000	0	0	0
7252	vsm0000 np00000 np00000 np00000 np00000 vmsp000 da0000 nc0s000 nc0n000 np00000 nc0n000 da0000 aq0000 np00000 np00000 np00000 np00000 aq0000 nc0s000 aq0000 aq0000 pr000000 rg vmip000 nc0s000 np00000 np00000	0	0	0
7253	vaic000 nc0p000 np00000 np00000	0	0	0
7254	vmm0000 pp000000 aq0000 nc0p000 aq0000 sp000 vmn0000 nc0s000 cc nc0s000 aq0000 np00000 vmis000 nc0s000	0	0	0
7255	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7256	np00000 np00000 rg vmis000 np00000 np00000 np00000 np00000 np00000 nc0s000	0	0	0
7257	np00000 np00000 np00000 aq0000 vmn0000 nc0s000 np00000 np00000 vmis000 aq0000 nc0s000 np00000	0	0	0
7258	np00000 nc0s000 np00000 np00000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
7259	i np00000	0	0	0
7260	np00000 vmn0000 nc0s000 cc np00000 vm00000 di0000 nc0s000 np00000 np00000 aq0000 np00000 z0 nc0s000 np00000 np00000	0	0	0
7261	np00000 np00000 np00000 np00000 np00000	0	0	0
7262	vmm0000 pp000000 vm00000 di0000 nc0s000 nc0s000 cc nc0s000 vmn0000 np00000 np00000 np00000	0	0	0
7263	np00000 sp000 vmn0000 np00000 aq0000 rg aq0000 nc0s000	0	0	0
7264	np00000 np00000 np00000 nc0s000 cc np00000 np00000 vm00000 np00000 np00000 vmip000 np00000 np00000 np00000	0	0	0
